"CustomerID","ProdTaken","Age","TypeofContact","CityTier","DurationOfPitch","Occupation","Gender","NumberOfPersonVisiting","NumberOfFollowups","ProductPitched","PreferredPropertyStar","MaritalStatus","NumberOfTrips","Passport","PitchSatisfactionScore","OwnCar","NumberOfChildrenVisiting","Designation","MonthlyIncome","time","diff"
"201386","0","26","Self Enquiry","1","6","Small Business","Male","3","3","Basic","5","Single","1","0","5","1","2","Executive","17867","1761110544166","1"
"201601","0","50","Company Invited","3","18","Small Business","Fe Male","3","3","Standard","3","Unmarried","5","0","5","1","2","Senior Manager","24208","1761110544166","1"
"200210","1","32","Self Enquiry","3","10","Small Business","Male","2","5","Standard","3","Divorced","2","0","2","1","1","Senior Manager","25400","1761110544166","1"
"204424","0","55","Self Enquiry","2","26","Small Business","Male","3","4","Standard","4","Married","4","0","3","1","2","Senior Manager","29403","1761110544166","1"
"202371","1","48","Company Invited","3","30","Salaried","Male","3","5","Basic","3","Single","2","1","1","1","2","Executive","17559","1761110544166","1"
"202175","0","39","Self Enquiry","3","8","Salaried","Male","2","1","Standard","3","Unmarried","1","0","1","0","0","Senior Manager","22880","1761110544166","1"
"204378","0","38","Self Enquiry","1","7","Large Business","Fe Male","3","4","Standard","3","Unmarried","6","0","5","1","1","Senior Manager","26169","1761110544166","1"
"200764","0","28","Self Enquiry","3","16","Small Business","Male","3","3","Basic","4","Divorced","2","0","5","1","1","Executive","16052","1761110544166","1"
"200223","0","38","Self Enquiry","3","9","Salaried","Male","3","3","Standard","3","Married","1","0","2","1","1","Senior Manager","25609","1761110544166","1"
"203718","0","32","Self Enquiry","3","36","Small Business","Female","4","5","Deluxe","3","Married","3","0","3","1","1","Manager","24146","1761110544166","1"
"204575","0","44","Self Enquiry","1","15","Salaried","Female","3","4","Deluxe","4","Married","6","0","3","1","1","Manager","23443","1761110544166","1"
"201072","0","29","Company Invited","1","8","Salaried","Female","3","3","Basic","4","Divorced","1","0","5","0","2","Executive","18180","1761110544166","1"
"201863","0","34","Company Invited","3","10","Small Business","Female","3","3","Deluxe","3","Married","1","0","1","0","0","Manager","21538","1761110544166","1"
"203594","0","36","Self Enquiry","1","25","Salaried","Male","3","2","Deluxe","5","Married","3","0","3","0","2","Manager","23886","1761110544166","1"
"203437","0","26","Self Enquiry","3","25","Salaried","Male","4","2","Deluxe","3","Divorced","4","0","1","0","1","Manager","24910","1761110544166","1"
"200189","0","51","Self Enquiry","1","9","Small Business","Female","3","3","Super Deluxe","4","Single","4","0","5","0","1","AVP","28734","1761110544166","1"
"200952","1","31","Company Invited","3","6","Salaried","Female","2","3","Basic","4","Single","2","1","5","1","1","Executive","17302","1761110544166","1"
"202622","0","47","Self Enquiry","3","7","Small Business","Female","4","4","Standard","5","Married","3","0","2","1","2","Senior Manager","29131","1761110544166","1"
"204710","1","26","Self Enquiry","1","11","Large Business","Male","3","4","Basic","3","Married","3","1","3","1","2","Executive","22369","1761110544166","1"
"203512","1","29","Company Invited","1","9","Small Business","Male","3","5","Basic","5","Single","2","0","4","0","1","Executive","21239","1761110544166","1"
"202692","0","38","Self Enquiry","1","7","Small Business","Female","3","5","Basic","5","Divorced","4","0","4","1","2","Executive","22598","1761110544166","1"
"203253","0","29","Self Enquiry","1","10","Small Business","Female","4","4","Standard","4","Married","2","0","4","0","1","Senior Manager","26333","1761110544166","1"
"203438","0","53","Company Invited","1","35","Small Business","Female","3","2","Super Deluxe","3","Divorced","4","1","4","0","1","AVP","31925","1761110544166","1"
"200932","1","29","Self Enquiry","1","13","Large Business","Female","2","3","Basic","3","Married","4","1","4","1","1","Executive","18339","1761110544166","1"
"202134","0","36","Self Enquiry","1","20","Salaried","Male","3","3","Deluxe","3","Married","1","1","5","1","0","Manager","21586","1761110544166","1"
"200457","1","18","Company Invited","3","11","Small Business","Male","3","3","Basic","4","Single","2","1","4","1","2","Executive","16878","1761110544166","1"
"203530","0","51","Company Invited","1","29","Small Business","Male","3","6","Super Deluxe","3","Single","3","1","1","1","2","AVP","33089","1761110544166","1"
"204219","0","37","Company Invited","1","31","Salaried","Female","3","4","Deluxe","4","Married","2","0","3","1","2","Manager","24352","1761110544166","1"
"202863","0","31","Company Invited","1","10","Salaried","Male","3","4","Basic","3","Divorced","6","0","3","0","2","Executive","20775","1761110544166","1"
"200007","0","30","Self Enquiry","1","30","Salaried","Male","3","3","Basic","3","Married","2","0","2","0","1","Executive","17693","1761110544166","1"
"204208","0","38","Company Invited","1","16","Small Business","Male","3","4","Basic","3","Married","3","1","1","0","2","Executive","21004","1761110544166","1"
"203880","0","22","Self Enquiry","3","12","Small Business","Male","3","4","Basic","5","Single","3","1","1","1","1","Executive","21058","1761110544166","1"
"203465","1","26","Self Enquiry","3","16","Salaried","Male","4","5","Basic","5","Divorced","5","0","1","1","1","Executive","23078","1761110544166","1"
"203994","0","31","Self Enquiry","1","7","Salaried","Male","3","5","Deluxe","3","Married","3","1","1","1","2","Manager","23804","1761110544166","1"
"203709","0","34","Company Invited","1","11","Large Business","Male","3","4","Deluxe","4","Married","7","0","1","0","1","Manager","21733","1761110544166","1"
"204382","0","53","Self Enquiry","1","13","Large Business","Male","4","4","Deluxe","5","Married","5","1","4","1","2","Manager","24255","1761110544166","1"
"200031","0","44","Self Enquiry","1","16","Salaried","Male","2","3","Deluxe","3","Divorced","3","1","3","1","1","Manager","21465","1761110544166","1"
"202595","0","36","Self Enquiry","3","7","Small Business","Male","4","4","Standard","4","Divorced","3","0","4","1","3","Senior Manager","25973","1761110544166","1"
"201340","0","36","Self Enquiry","3","16","Large Business","Female","3","4","Deluxe","3","Married","2","1","1","1","2","Manager","20673","1761110544166","1"
"203411","0","41","Self Enquiry","1","7","Salaried","Male","3","4","Basic","4","Divorced","5","0","1","1","2","Executive","21065","1761110544166","1"
"200271","1","47","Company Invited","1","35","Salaried","Male","2","3","Standard","4","Divorced","2","1","3","1","0","Senior Manager","26849","1761110544166","1"
"204183","0","37","Self Enquiry","1","13","Salaried","Male","3","4","Basic","3","Married","2","0","5","1","2","Executive","21888","1761110544166","1"
"204368","0","30","Self Enquiry","1","26","Large Business","Male","3","4","Deluxe","3","Married","6","0","5","1","1","Manager","22940","1761110544166","1"
"200170","0","27","Self Enquiry","1","23","Large Business","Male","2","3","Basic","4","Divorced","1","1","4","1","0","Executive","18058","1761110544166","1"
"204768","0","46","Self Enquiry","1","14","Small Business","Female","3","4","Basic","3","Married","6","1","3","0","2","Executive","23155","1761110544166","1"
"203403","0","41","Self Enquiry","1","9","Salaried","Male","4","4","Deluxe","3","Unmarried","3","0","3","1","3","Manager","23339","1761110544166","1"
"200265","0","29","Self Enquiry","3","8","Small Business","Male","3","4","Deluxe","4","Divorced","3","0","4","0","1","Manager","21644","1761110544166","1"
"203605","0","39","Self Enquiry","1","9","Small Business","Female","3","5","Standard","3","Married","5","1","5","1","2","Senior Manager","26434","1761110544166","1"
"202505","0","39","Company Invited","1","36","Salaried","Female","3","4","Deluxe","3","Single","3","0","3","1","1","Manager","21084","1761110544166","1"
"204446","0","48","Self Enquiry","3","21","Small Business","Male","3","4","Deluxe","5","Unmarried","4","0","1","1","2","Manager","23638","1761110544166","1"
"200721","0","50","Self Enquiry","1","30","Salaried","Male","3","3","Super Deluxe","3","Divorced","4","1","4","0","0","AVP","28973","1761110544166","1"
"201494","1","34","Self Enquiry","1","12","Small Business","Male","2","3","Basic","5","Single","3","0","4","0","0","Executive","17960","1761110544166","1"
"202054","0","42","Company Invited","1","14","Salaried","Male","3","3","King","3","Married","2","0","5","1","1","VP","33430","1761110544166","1"
"200216","1","30","Company Invited","3","32","Small Business","Female","2","4","Deluxe","5","Unmarried","6","0","2","0","1","Manager","21696","1761110544166","1"
"200157","0","58","Self Enquiry","1","15","Small Business","Female","3","4","Basic","4","Divorced","5","1","2","1","0","Executive","18346","1761110544166","1"
"203283","0","43","Self Enquiry","3","11","Small Business","Male","3","4","Deluxe","5","Unmarried","2","0","5","1","2","Manager","23833","1761110544166","1"
"202530","0","24","Self Enquiry","3","9","Large Business","Male","4","4","Basic","5","Married","5","0","3","1","2","Executive","21000","1761110544166","1"
"203088","0","32","Self Enquiry","1","18","Salaried","Male","3","4","Basic","3","Divorced","5","1","3","1","2","Executive","21034","1761110544166","1"
"202920","0","25","Self Enquiry","1","24","Salaried","Male","4","5","Basic","4","Divorced","3","0","3","1","2","Executive","20805","1761110544166","1"
"204082","0","39","Self Enquiry","3","7","Salaried","Fe Male","3","5","Deluxe","3","Unmarried","6","0","1","0","2","Manager","27364","1761110544166","1"
"203714","0","35","Self Enquiry","3","10","Salaried","Fe Male","3","6","Deluxe","3","Unmarried","7","0","1","1","1","Manager","24707","1761110544166","1"
"201417","0","31","Self Enquiry","3","8","Salaried","Male","2","3","Basic","3","Married","1","0","4","1","0","Executive","18067","1761110544166","1"
"201444","1","56","Self Enquiry","1","13","Large Business","Male","3","3","Basic","3","Married","1","0","4","1","2","Executive","17339","1761110544166","1"
"202006","0","60","Self Enquiry","3","22","Small Business","Male","2","3","Deluxe","5","Single","1","0","4","1","1","Manager","20405","1761110544166","1"
"201213","1","23","Self Enquiry","3","13","Salaried","Male","2","3","Basic","3","Married","2","1","1","1","0","Executive","17275","1761110544166","1"
"203409","0","26","Self Enquiry","1","26","Small Business","Male","4","4","Basic","3","Divorced","5","0","5","1","3","Executive","22347","1761110544166","1"
"204886","1","19","Self Enquiry","3","16","Small Business","Male","3","4","Basic","3","Single","3","0","5","0","2","Executive","20289","1761110544166","1"
"200533","0","40","Company Invited","3","11","Salaried","Male","2","4","Standard","5","Divorced","6","1","5","0","1","Senior Manager","25475","1761110544166","1"
"202671","0","30","Company Invited","3","7","Small Business","Female","3","4","Standard","3","Divorced","3","0","3","1","1","Senior Manager","26596","1761110544166","1"
"204542","0","38","Self Enquiry","3","23","Small Business","Male","4","5","Deluxe","3","Married","6","0","5","1","1","Manager","25012","1761110544166","1"
"201139","0","32","Self Enquiry","1","11","Salaried","Female","2","1","Basic","3","Married","4","0","5","1","1","Executive","18312","1761110544166","1"
"203330","0","31","Self Enquiry","1","7","Small Business","Male","4","4","Basic","4","Divorced","2","1","4","1","3","Executive","22257","1761110544166","1"
"202513","1","37","Self Enquiry","1","16","Small Business","Male","4","5","Basic","3","Divorced","2","1","2","0","2","Executive","22066","1761110544166","1"
"202601","0","59","Self Enquiry","1","16","Small Business","Female","4","5","Basic","4","Divorced","6","1","2","1","1","Executive","22024","1761110544166","1"
"203096","0","38","Company Invited","3","26","Small Business","Male","3","4","Standard","4","Unmarried","3","1","5","0","1","Senior Manager","26320","1761110544166","1"
"202334","1","41","Company Invited","1","11","Salaried","Male","3","4","Basic","5","Married","7","0","3","0","1","Executive","17107","1761110544166","1"
"201394","0","32","Self Enquiry","1","11","Salaried","Male","2","4","Deluxe","3","Unmarried","1","0","1","0","1","Manager","24679","1761110544166","1"
"201458","0","35","Self Enquiry","1","6","Salaried","Female","3","5","Basic","3","Married","2","0","3","0","1","Executive","17977","1761110544166","1"
"203196","1","37","Self Enquiry","1","23","Salaried","Female","3","2","Basic","5","Unmarried","3","0","2","1","1","Executive","21421","1761110544166","1"
"203504","1","25","Company Invited","1","16","Small Business","Male","3","4","Basic","5","Unmarried","4","1","3","0","2","Executive","21850","1761110544166","1"
"204443","0","39","Self Enquiry","1","7","Salaried","Fe Male","3","2","Deluxe","3","Unmarried","2","0","1","0","1","Manager","26303","1761110544166","1"
"201818","0","42","Self Enquiry","1","29","Salaried","Female","2","3","Super Deluxe","3","Single","3","0","3","0","0","AVP","30992","1761110544166","1"
"202328","0","53","Self Enquiry","1","13","Small Business","Female","2","3","King","3","Married","4","0","1","1","1","VP","33606","1761110544166","1"
"202289","0","28","Self Enquiry","1","8","Salaried","Male","3","4","Basic","4","Married","1","0","1","0","2","Executive","18201","1761110544166","1"
"204137","0","39","Self Enquiry","3","10","Salaried","Male","4","4","Standard","3","Married","2","0","1","1","2","Senior Manager","29287","1761110544166","1"
"201193","0","38","Company Invited","1","8","Small Business","Female","2","4","Basic","4","Single","2","0","1","1","0","Executive","17440","1761110544166","1"
"201782","0","31","Self Enquiry","1","8","Salaried","Male","2","3","Basic","3","Married","1","1","4","1","1","Executive","17695","1761110544166","1"
"203335","0","45","Self Enquiry","1","9","Salaried","Female","4","2","Basic","3","Divorced","3","0","4","1","1","Executive","20689","1761110544166","1"
"204078","0","28","Company Invited","1","10","Small Business","Male","4","5","Basic","3","Married","3","1","1","0","3","Executive","21244","1761110544166","1"
"200584","0","42","Company Invited","1","14","Salaried","Male","3","3","King","3","Married","2","0","5","0","1","VP","33430","1761110544166","1"
"202451","0","31","Self Enquiry","1","31","Salaried","Male","4","4","Basic","3","Married","3","0","2","0","2","Executive","21371","1761110544166","1"
"200040","0","35","Self Enquiry","1","10","Salaried","Male","3","3","Basic","3","Married","2","0","4","0","0","Executive","16951","1761110544166","1"
"204180","0","32","Self Enquiry","1","30","Small Business","Male","4","5","Deluxe","3","Married","2","0","3","0","2","Manager","24260","1761110544166","1"
"202502","0","32","Self Enquiry","1","14","Salaried","Male","3","4","Deluxe","3","Married","5","0","3","1","1","Manager","24593","1761110544166","1"
"204727","1","40","Company Invited","1","9","Salaried","Male","3","4","Super Deluxe","3","Married","2","0","3","1","1","AVP","30847","1761110544166","1"
"202380","1","23","Company Invited","3","7","Salaried","Female","2","3","Basic","4","Single","2","1","5","1","1","Executive","16223","1761110544166","1"
"204679","0","39","Company Invited","1","10","Salaried","Male","3","4","Basic","3","Married","5","0","3","1","1","Executive","21499","1761110544166","1"
"200827","0","28","Company Invited","1","12","Salaried","Male","2","4","Basic","3","Married","2","1","4","1","0","Executive","17703","1761110544166","1"
"203609","0","45","Company Invited","2","7","Salaried","Male","3","4","Deluxe","3","Married","6","1","5","1","2","Manager","24421","1761110544166","1"
"200133","0","41","Self Enquiry","3","15","Salaried","Male","3","3","Standard","3","Married","4","1","2","0","1","Senior Manager","23189","1761110544166","1"
"201455","0","40","Self Enquiry","1","8","Salaried","Male","2","4","Basic","3","Single","3","0","5","0","1","Executive","17809","1761110544166","1"
"202800","0","43","Self Enquiry","1","9","Salaried","Male","4","5","Deluxe","3","Unmarried","5","0","2","0","2","Manager","25459","1761110544166","1"
"202916","0","38","Self Enquiry","1","7","Salaried","Female","4","4","Deluxe","4","Divorced","8","0","2","1","2","Manager","25125","1761110544166","1"
"200458","0","40","Company Invited","3","34","Salaried","Male","2","5","Standard","5","Married","4","0","5","1","0","Senior Manager","25932","1761110544166","1"
"202882","0","36","Self Enquiry","1","23","Salaried","Male","4","4","Standard","3","Divorced","6","1","2","0","2","Senior Manager","26310","1761110544166","1"
"202476","0","31","Self Enquiry","1","16","Small Business","Male","3","5","Basic","3","Single","3","0","4","1","2","Executive","20884","1761110544166","1"
"204820","1","35","Self Enquiry","1","14","Salaried","Male","4","4","Deluxe","3","Married","3","0","3","0","1","Manager","21263","1761110544166","1"
"203761","0","28","Company Invited","1","12","Salaried","Female","3","4","Basic","3","Single","2","1","1","1","2","Executive","21057","1761110544166","1"
"201100","0","35","Self Enquiry","3","34","Salaried","Female","3","4","Basic","3","Married","1","0","4","1","2","Executive","17430","1761110544166","1"
"204063","0","20","Self Enquiry","1","10","Small Business","Female","4","4","Basic","4","Single","3","0","3","1","1","Executive","20161","1761110544166","1"
"201042","0","44","Company Invited","1","11","Salaried","Male","2","4","Basic","3","Single","4","0","1","0","1","Executive","18162","1761110544166","1"
"204374","0","27","Self Enquiry","3","36","Small Business","Male","3","4","Deluxe","3","Married","7","0","5","0","1","Manager","22984","1761110544166","1"
"203449","0","30","Self Enquiry","2","24","Salaried","Male","3","5","Standard","5","Unmarried","3","0","3","0","1","Senior Manager","26666","1761110544166","1"
"201848","1","34","Company Invited","3","25","Small Business","Male","3","1","Deluxe","3","Single","1","1","1","0","0","Manager","20304","1761110544166","1"
"201069","0","28","Self Enquiry","1","6","Salaried","Male","3","4","Basic","3","Married","2","0","4","0","1","Executive","16563","1761110544166","1"
"200916","0","46","Self Enquiry","3","10","Small Business","Female","2","4","King","4","Divorced","3","0","5","1","0","VP","33789","1761110544166","1"
"200308","0","58","Company Invited","1","6","Salaried","Male","2","5","Deluxe","3","Married","3","1","2","1","1","Manager","20660","1761110544166","1"
"201762","0","31","Company Invited","3","11","Small Business","Female","2","3","Basic","4","Married","2","0","3","0","0","Executive","17789","1761110544166","1"
"204815","1","49","Company Invited","3","31","Salaried","Male","4","6","Basic","3","Single","3","1","1","1","3","Executive","21237","1761110544166","1"
"200187","0","55","Self Enquiry","1","20","Small Business","Male","3","2","King","4","Single","1","0","2","0","2","VP","33722","1761110544166","1"
"202958","1","34","Company Invited","1","10","Salaried","Male","4","4","Basic","5","Unmarried","3","1","5","1","3","Executive","22026","1761110544166","1"
"202338","0","28","Self Enquiry","1","25","Small Business","Male","3","4","Basic","5","Married","2","0","3","1","1","Executive","18196","1761110544166","1"
"203084","0","25","Company Invited","1","11","Salaried","Male","3","5","Basic","3","Divorced","2","0","3","0","1","Executive","21840","1761110544166","1"
"200955","0","55","Self Enquiry","1","8","Small Business","Female","2","5","King","3","Divorced","5","0","4","1","1","VP","34187","1761110544166","1"
"202909","0","47","Company Invited","1","25","Small Business","Female","3","4","Standard","3","Divorced","7","0","3","1","1","Senior Manager","29205","1761110544166","1"
"204513","0","37","Self Enquiry","2","20","Salaried","Male","3","4","Basic","4","Married","6","0","3","1","2","Executive","20821","1761110544166","1"
"204636","0","39","Company Invited","1","17","Small Business","Male","4","4","Basic","3","Married","2","0","5","0","1","Executive","21362","1761110544166","1"
"201604","0","26","Self Enquiry","2","31","Salaried","Female","3","3","Basic","3","Married","2","0","4","1","1","Executive","17942","1761110544166","1"
"204544","0","23","Self Enquiry","1","7","Salaried","Male","3","5","Deluxe","3","Married","8","0","1","1","2","Manager","23453","1761110544166","1"
"200013","0","34","Self Enquiry","1","25","Small Business","Male","3","3","Basic","3","Married","1","0","3","0","2","Executive","17661","1761110544166","1"
"200944","0","28","Company Invited","1","6","Salaried","Female","2","5","Deluxe","3","Divorced","1","0","3","1","0","Manager","21674","1761110544166","1"
"200306","0","32","Self Enquiry","3","13","Salaried","Male","3","4","Deluxe","3","Divorced","2","0","3","1","2","Manager","20484","1761110544166","1"
"204623","1","32","Company Invited","1","16","Small Business","Male","3","5","Basic","5","Single","2","1","3","0","2","Executive","20999","1761110544166","1"
"202568","1","32","Self Enquiry","3","13","Salaried","Male","4","6","Deluxe","3","Divorced","6","1","3","1","2","Manager","24850","1761110544166","1"
"200654","0","39","Self Enquiry","2","8","Salaried","Female","2","4","Deluxe","3","Divorced","1","0","3","0","0","Manager","20204","1761110544166","1"
"201905","1","33","Self Enquiry","1","21","Small Business","Male","2","3","Standard","3","Married","1","1","5","1","0","Senior Manager","28610","1761110544166","1"
"200578","0","38","Company Invited","1","8","Salaried","Female","3","1","Deluxe","5","Single","7","1","2","1","2","Manager","20980","1761110544166","1"
"202840","0","44","Self Enquiry","1","15","Salaried","Female","4","4","Deluxe","3","Married","6","1","2","0","1","Manager","23200","1761110544166","1"
"201659","0","51","Self Enquiry","1","9","Small Business","Female","3","3","Super Deluxe","4","Single","4","0","5","1","1","AVP","28734","1761110544166","1"
"203294","0","33","Company Invited","3","9","Salaried","Female","4","4","Basic","5","Married","3","0","3","0","2","Executive","21505","1761110544166","1"
"201827","1","21","Company Invited","3","6","Large Business","Female","3","4","Basic","4","Single","2","1","5","1","2","Executive","17174","1761110544166","1"
"201615","0","30","Self Enquiry","1","11","Large Business","Female","2","3","Basic","5","Married","6","0","5","0","1","Executive","18204","1761110544166","1"
"203585","0","31","Self Enquiry","1","14","Small Business","Male","3","5","Basic","4","Married","3","0","5","0","1","Executive","20819","1761110544166","1"
"204563","0","54","Self Enquiry","1","30","Salaried","Female","4","4","Super Deluxe","3","Single","8","0","5","1","2","AVP","32953","1761110544166","1"
"204549","0","36","Self Enquiry","1","16","Salaried","Female","4","5","Standard","3","Married","3","1","4","1","3","Senior Manager","29363","1761110544166","1"
"202999","0","30","Self Enquiry","3","17","Small Business","Male","3","4","Basic","4","Married","3","0","2","0","2","Executive","20975","1761110544166","1"
"202802","0","37","Company Invited","3","7","Small Business","Fe Male","3","4","Deluxe","3","Unmarried","6","0","2","1","2","Manager","25331","1761110544166","1"
"200693","1","36","Self Enquiry","3","9","Salaried","Male","2","4","Standard","3","Divorced","2","1","2","1","0","Senior Manager","25325","1761110544166","1"
"200326","0","39","Company Invited","1","5","Small Business","Male","2","4","King","3","Divorced","2","0","5","1","1","VP","34272","1761110544166","1"
"203606","1","36","Self Enquiry","3","17","Small Business","Male","3","5","Standard","5","Married","2","0","5","1","2","Senior Manager","28984","1761110544166","1"
"200554","0","27","Self Enquiry","1","13","Small Business","Female","2","4","Deluxe","5","Unmarried","1","0","3","1","0","Manager","21811","1761110544166","1"
"201751","0","42","Self Enquiry","3","6","Salaried","Male","1","3","Deluxe","3","Married","2","0","3","1","0","Manager","19907","1761110544166","1"
"201495","0","53","Self Enquiry","1","11","Salaried","Female","2","3","King","3","Married","5","0","4","1","0","VP","34094","1761110544166","1"
"202813","0","32","Self Enquiry","1","16","Salaried","Male","3","5","Basic","4","Unmarried","2","1","3","1","1","Executive","21335","1761110544166","1"
"200520","0","48","Self Enquiry","3","8","Small Business","Male","2","2","Deluxe","4","Divorced","4","0","3","1","0","Manager","23120","1761110544166","1"
"200699","0","52","Self Enquiry","1","6","Salaried","Male","3","3","Super Deluxe","3","Divorced","3","0","2","1","1","AVP","32099","1761110544166","1"
"203777","1","47","Self Enquiry","3","17","Salaried","Female","4","4","Standard","4","Married","7","0","1","0","3","Senior Manager","25992","1761110544166","1"
"200434","0","31","Self Enquiry","1","15","Salaried","Male","2","3","Standard","4","Married","2","0","3","1","1","Senior Manager","25648","1761110544166","1"
"202017","1","42","Company Invited","1","25","Small Business","Male","2","1","Basic","3","Married","7","1","3","0","0","Executive","17759","1761110544166","1"
"203472","0","42","Self Enquiry","1","12","Small Business","Male","3","2","Basic","3","Divorced","4","1","1","1","2","Executive","20805","1761110544166","1"
"204290","0","52","Self Enquiry","3","21","Salaried","Female","3","4","Deluxe","3","Married","6","0","3","1","1","Manager","23614","1761110544166","1"
"204189","0","38","Company Invited","1","7","Small Business","Female","4","4","Standard","3","Married","4","1","3","0","1","Senior Manager","32281","1761110544166","1"
"204338","0","58","Self Enquiry","3","36","Small Business","Male","3","5","Super Deluxe","3","Married","5","0","3","1","1","AVP","32796","1761110544166","1"
"200755","0","45","Self Enquiry","3","17","Salaried","Female","2","3","Super Deluxe","3","Divorced","4","0","4","1","1","AVP","32650","1761110544166","1"
"202331","0","46","Self Enquiry","3","8","Small Business","Female","3","3","Super Deluxe","5","Married","1","0","1","1","1","AVP","32048","1761110544166","1"
"203376","1","30","Self Enquiry","1","14","Large Business","Female","3","4","Basic","3","Married","5","1","4","1","2","Executive","22017","1761110544166","1"
"200607","1","49","Self Enquiry","3","17","Small Business","Female","2","3","Standard","3","Divorced","2","0","4","0","1","Senior Manager","22654","1761110544166","1"
"200172","0","36","Company Invited","1","9","Small Business","Male","1","3","Basic","4","Single","5","0","4","1","0","Executive","17088","1761110544166","1"
"201180","0","36","Self Enquiry","1","13","Salaried","Male","3","3","Basic","4","Single","3","0","1","0","2","Executive","17013","1761110544166","1"
"203021","0","38","Self Enquiry","1","17","Salaried","Female","3","4","Basic","5","Married","2","1","3","1","2","Executive","21460","1761110544166","1"
"203685","0","33","Self Enquiry","3","26","Salaried","Male","4","6","Standard","3","Married","5","0","3","1","3","Senior Manager","28288","1761110544166","1"
"202816","0","36","Self Enquiry","1","16","Salaried","Male","4","5","Deluxe","4","Unmarried","2","0","2","1","3","Manager","25218","1761110544166","1"
"203266","0","35","Company Invited","1","9","Salaried","Male","4","4","Deluxe","3","Unmarried","4","0","4","1","3","Manager","22711","1761110544166","1"
"203693","1","30","Self Enquiry","3","16","Small Business","Female","3","6","Basic","4","Unmarried","3","0","1","1","2","Executive","21438","1761110544166","1"
"203824","0","36","Self Enquiry","3","25","Small Business","Male","4","4","Deluxe","5","Married","2","0","3","0","1","Manager","20822","1761110544166","1"
"202360","0","54","Company Invited","1","7","Salaried","Female","2","3","Standard","3","Married","1","0","5","0","1","Senior Manager","25502","1761110544166","1"
"203559","0","35","Self Enquiry","1","14","Small Business","Male","3","4","Basic","3","Unmarried","3","0","1","0","2","Executive","21650","1761110544166","1"
"203195","0","51","Company Invited","3","7","Salaried","Female","4","4","Deluxe","3","Divorced","2","0","2","1","2","Manager","25025","1761110544166","1"
"204543","0","29","Self Enquiry","2","15","Small Business","Male","4","5","Basic","3","Married","3","0","1","1","1","Executive","23614","1761110544166","1"
"204008","0","33","Self Enquiry","3","13","Small Business","Male","3","4","Deluxe","3","Unmarried","3","0","5","1","2","Manager","23688","1761110544166","1"
"201594","1","31","Self Enquiry","3","12","Salaried","Male","3","5","Deluxe","3","Married","5","1","3","0","2","Manager","21172","1761110544166","1"
"201800","0","43","Company Invited","1","16","Salaried","Female","2","4","Deluxe","3","Married","2","0","3","1","0","Manager","20257","1761110544166","1"
"201512","1","26","Self Enquiry","1","31","Salaried","Male","2","5","Basic","3","Single","2","0","1","0","0","Executive","17293","1761110544166","1"
"201528","0","31","Self Enquiry","1","13","Salaried","Male","2","3","Deluxe","3","Married","4","0","3","0","1","Manager","20915","1761110544166","1"
"201438","1","23","Company Invited","3","15","Small Business","Male","2","3","Basic","5","Married","2","0","5","1","0","Executive","16790","1761110544166","1"
"204685","0","55","Self Enquiry","3","9","Salaried","Female","3","5","Standard","3","Married","8","0","5","1","2","Senior Manager","29364","1761110544166","1"
"204501","0","53","Self Enquiry","1","18","Salaried","Female","3","4","Deluxe","3","Married","2","0","1","1","1","Manager","21827","1761110544166","1"
"203282","1","43","Company Invited","3","19","Salaried","Male","3","4","Super Deluxe","5","Single","2","1","5","1","2","AVP","32436","1761110544166","1"
"202993","0","35","Self Enquiry","1","15","Small Business","Fe Male","4","4","Deluxe","3","Unmarried","5","0","4","1","2","Manager","24820","1761110544166","1"
"200263","0","46","Self Enquiry","3","8","Large Business","Female","3","5","Super Deluxe","4","Divorced","4","1","5","1","2","AVP","31872","1761110544166","1"
"201910","1","34","Company Invited","2","29","Salaried","Female","2","3","Standard","5","Married","1","1","3","1","0","Senior Manager","24950","1761110544166","1"
"203552","0","36","Self Enquiry","1","7","Small Business","Male","4","5","Basic","5","Single","3","0","1","0","3","Executive","21128","1761110544166","1"
"204714","1","29","Company Invited","1","7","Small Business","Male","3","5","Basic","4","Married","3","0","4","1","1","Executive","21274","1761110544166","1"
"200811","0","38","Self Enquiry","3","8","Small Business","Male","2","3","Standard","4","Unmarried","1","0","4","1","0","Senior Manager","22351","1761110544166","1"
"204535","0","37","Self Enquiry","3","7","Salaried","Male","3","4","Deluxe","3","Married","3","1","3","1","2","Manager","24879","1761110544166","1"
"204562","0","38","Company Invited","3","28","Small Business","Female","3","4","Basic","3","Married","7","0","1","1","1","Executive","21651","1761110544166","1"
"202708","1","29","Self Enquiry","1","9","Salaried","Male","4","4","Basic","3","Unmarried","4","0","4","1","2","Executive","22163","1761110544166","1"
"204648","0","23","Self Enquiry","1","15","Salaried","Male","4","6","Basic","5","Married","3","0","1","0","2","Executive","21129","1761110544166","1"
"202867","0","31","Company Invited","3","29","Salaried","Female","4","4","Standard","5","Divorced","2","0","2","1","1","Senior Manager","27090","1761110544166","1"
"201238","0","23","Self Enquiry","1","10","Small Business","Female","2","3","Basic","4","Single","2","0","3","1","1","Executive","18295","1761110544166","1"
"202739","0","43","Company Invited","3","33","Small Business","Female","4","4","Super Deluxe","4","Divorced","7","0","3","1","3","AVP","32203","1761110544166","1"
