 Open,Close,High,Low,Volume,RSI,MACD,Bollinger_Upper,Bollinger_Lower,Sentiment_Score,GDP_Growth,Inflation_Rate,Target
0.512077527,0.524527965,0.519068095,0.519320295,0.796008752,0.903933593,0.124877976,0.531864572,0.532068919,0.879554026,0.133656363,0.654301386,0
0.527150952,0.521777956,0.524451113,0.526539132,0.989347171,0.051825439,0.870306511,0.511470043,0.519198424,0.800059026,0.190458222,0.369043031,0
0.561748005,0.562806229,0.559924357,0.568614884,0.306056056,0.787929209,0.562990746,0.563742118,0.561825932,0.80168414,0.023097167,0.5877287,0
0.170852296,0.17725751,0.168352805,0.179847834,0.55381237,0.30736822,0.175897222,0.175557971,0.176378805,0.106479507,0.358147733,0.84890897,0
0.197736795,0.206332036,0.19921461,0.205423342,0.466011591,0.181197029,0.141524065,0.212835347,0.212714681,0.759755604,0.272903041,0.427991568,0
0.318899432,0.314948053,0.318581002,0.318788397,0.998955965,0.704554524,0.445411881,0.315768759,0.320565154,0.768311521,0.082218608,0.187433459,0
0.593659294,0.600902712,0.597795737,0.596438877,0.808932964,0.895931182,0.815937377,0.592838978,0.588773921,0.132133989,0.678225176,0.113491043,0
0.210167922,0.226956705,0.220296522,0.220933556,0.397084828,0.764170133,0.805373911,0.243840904,0.21810259,0.47148457,0.716085465,0.99857906,1
0.116354296,0.123904392,0.118608939,0.126805363,0.476883583,0.313113035,0.851477012,0.142934644,0.134759148,0.09785184,0.662410924,0.767429886,0
0.970390509,0.955453022,0.956635707,0.962233075,0.245950825,0.353586527,0.76912089,0.949418731,0.950870682,0.397013358,0.233035185,0.054285854,0
0.02197664,0.023997092,0.025380962,0.024150926,0.75526426,0.189309175,0.061385306,0.02644925,0.031412584,0.641010737,0.628408162,0.171615059,0
0.802921799,0.801451548,0.797449968,0.803017923,0.845232738,0.824109807,0.720314741,0.798775927,0.78826095,0.218279997,0.379776931,0.685115604,0
0.788255231,0.778008584,0.78065095,0.781605372,0.965013116,0.107092563,0.518992311,0.784062794,0.778193893,0.132163225,0.010161417,0.422860077,0
0.297289871,0.312206351,0.303651234,0.304004076,0.565837391,0.903267582,0.726563676,0.313794848,0.313368723,0.638295962,0.967752531,0.620726652,0
0.135654859,0.148206824,0.142618434,0.145178455,0.670696172,0.601167137,0.484293626,0.147115686,0.143295185,0.826766636,0.717889042,0.565096599,0
0.14565983,0.157377109,0.149216599,0.154527191,0.446061985,0.588887001,0.483549506,0.169462045,0.166890201,0.15428273,0.238614088,0.157041326,0
0.697625057,0.695373625,0.69317582,0.702139916,0.609138935,0.837870628,0.125937613,0.696445185,0.699885625,0.904265818,0.309415579,0.439461332,0
0.642983969,0.629337844,0.638888373,0.636044233,0.348747844,0.667570705,0.90548052,0.615927208,0.614360332,0.737037346,0.898300692,0.530223336,0
0.782964201,0.787995133,0.788485909,0.784069927,0.737705274,0.304251739,0.374568976,0.792063382,0.773089061,0.678051827,0.254936614,0.438442539,0
0.937745199,0.932012561,0.932568528,0.937216406,0.022684641,0.349530715,0.582441929,0.928742588,0.916701044,0.120942724,0.092271883,0.481011438,0
0.692119185,0.700622218,0.694811012,0.692536461,0.028441382,0.173057654,0.207006258,0.69053677,0.704088118,0.929763866,0.841277496,0.989495398,0
0.155885726,0.164732508,0.159406719,0.170637634,0.716136086,0.464086709,0.36883279,0.160101362,0.158123708,0.47346349,0.69775371,0.985291932,0
0.243502562,0.254694481,0.248417183,0.255557292,0.930707566,0.110153905,0.870812585,0.271639197,0.260780837,0.535602551,0.542771664,0.352556569,0
0.842429738,0.824754409,0.834409006,0.829347758,0.63226039,0.653072965,0.209450776,0.825756329,0.82304782,0.512630883,0.554393078,0.729573598,0
0.209355984,0.219363601,0.21501596,0.223046167,0.726543959,0.169232041,0.205954995,0.222392479,0.221691974,0.531067862,0.687960558,0.233663319,0
0.072532004,0.088731292,0.078247239,0.087093489,0.823954294,0.863982728,0.260380072,0.095842569,0.082897894,0.822881944,0.910994091,0.991589917,1
0.703475214,0.706459814,0.701372863,0.707382454,0.361673655,0.700502305,0.574724447,0.704503957,0.688014191,0.098784584,0.822652654,0.413797298,0
0.402633079,0.411874774,0.406207706,0.408231952,0.108101741,0.891564105,0.520720244,0.419773648,0.407766622,0.483797828,0.233231923,0.583921248,0
0.92029895,0.905112543,0.912326907,0.912577708,0.933117158,0.087028537,0.175153511,0.890635814,0.884104338,0.613925061,0.643781574,0.381259518,0
0.650434639,0.659376444,0.655410784,0.650703736,0.93859568,0.798555792,0.692100486,0.65006719,0.654770969,0.117728095,0.671417623,0.156608223,0
0.090433927,0.111889809,0.10446241,0.10471261,0.441843521,0.88085684,0.907796651,0.109333356,0.127118185,0.581018587,0.821827233,0.153986089,1
0.948123644,0.928652179,0.937585277,0.933958777,0.217162604,0.04456444,0.198674035,0.933249791,0.923572073,0.509156599,0.911199277,0.939511368,0
0.258621654,0.275027246,0.268869188,0.269898411,0.892377437,0.9991362,0.673074251,0.28926721,0.280837888,0.222696627,0.058513483,0.552606725,1
0.337300009,0.336183314,0.337333296,0.342454941,0.708441549,0.30065655,0.586454756,0.341527519,0.329356284,0.257355558,0.094426119,0.971726205,0
0.402367059,0.409636606,0.401485636,0.409834118,0.00821198,0.211727335,0.328859657,0.410654153,0.417343687,0.086176892,0.095157334,0.40289968,0
0.051227721,0.057447207,0.053989981,0.063282706,0.107707768,0.414925311,0.617919041,0.060456324,0.070143733,0.705425991,0.692273667,0.474139443,0
0.496649783,0.50870815,0.50592881,0.503504476,0.983226748,0.008627553,0.209760478,0.511817728,0.502889467,0.148318309,0.92843948,0.218273299,0
0.123343114,0.122223605,0.123341881,0.126358413,0.038113142,0.885958791,0.834168733,0.134893115,0.134843141,0.788970675,0.582206474,0.104765993,0
0.401076593,0.403686918,0.396596186,0.411006725,0.282550873,0.268500906,0.021954703,0.411032753,0.402573895,0.889691013,0.567965625,0.78294167,0
0.350801275,0.352786073,0.344672057,0.354615513,0.548504066,0.521618922,0.567121924,0.344696096,0.363638861,0.241091686,0.839999689,0.396032247,0
0.773055697,0.76347305,0.767314412,0.771349791,0.1843471,0.623593951,0.318694981,0.764363212,0.751851413,0.260315483,0.992485281,0.78670669,0
0.803395044,0.800979113,0.797382781,0.801101971,0.232047697,0.791137743,0.881602143,0.805109794,0.782939305,0.123082807,0.942070126,0.447695243,0
0.153446355,0.152403305,0.152393996,0.152706269,0.352966489,0.25021488,0.499385912,0.150685356,0.146599204,0.540877361,0.606929547,0.924961449,0
0.366647333,0.375354165,0.36805172,0.376907859,0.269549551,0.717187232,0.80268367,0.384822013,0.384882467,0.964234321,0.997719568,0.884154812,0
0.373451307,0.388470373,0.382489179,0.381314742,0.803375313,0.117660536,0.924086419,0.399320985,0.385330132,0.243712005,0.723353368,0.821294105,0
0.151443328,0.16692402,0.160491666,0.162018541,0.500280044,0.704275145,0.33427339,0.168804757,0.179399341,0.159799912,0.70071215,0.793345467,0
0.79867665,0.801610504,0.801307461,0.79766008,0.278615834,0.919350293,0.880582688,0.802025359,0.804109166,0.606140769,0.097609311,0.658004162,0
0.707424649,0.700074414,0.699529057,0.703867742,0.313093258,0.08502368,0.726430313,0.687623619,0.690976327,0.856547693,0.297067578,0.870944747,0
0.190426129,0.193331746,0.191164229,0.195924153,0.03985,0.11670239,0.107966922,0.203672776,0.194076588,0.870262505,0.583423345,0.851608285,0
0.366818104,0.370636683,0.366141423,0.378255435,0.049377542,0.557257371,0.103710004,0.374309612,0.379762124,0.345413635,0.697785756,0.212904636,0
0.105824498,0.103716448,0.104935592,0.106809079,0.717922841,0.046395179,0.817549648,0.12055972,0.111151416,0.786822992,0.201562127,0.696974929,0
0.628379682,0.637060181,0.630300386,0.629504701,0.112899135,0.187394958,0.468317706,0.634322803,0.636133704,0.59233766,0.809157935,0.834554764,0
0.121395976,0.121352924,0.124734297,0.122834949,0.475801254,0.190196778,0.495167467,0.127738211,0.128895186,0.732913076,0.87583976,0.745409889,0
0.986212442,0.986169766,0.986797977,0.981923867,0.842386468,0.481272111,0.891493701,0.988437239,0.978692754,0.676870392,0.851914982,0.017014868,0
0.780899994,0.765216264,0.773954659,0.770975086,0.368453198,0.248495678,0.904057789,0.771649461,0.749819232,0.127642284,0.537504222,0.617580917,0
0.39034166,0.401132407,0.392005815,0.401350243,0.345750907,0.475547111,0.112501141,0.392836376,0.403475718,0.357487547,0.339834193,0.284945067,0
0.57872242,0.569055156,0.575627129,0.571429963,0.873070469,0.521203182,0.373594977,0.56840302,0.568995946,0.763116252,0.842090798,0.773907583,0
0.911598156,0.891994578,0.902369001,0.896735484,0.864872224,0.73068618,0.895476242,0.877476998,0.893474941,0.75992313,0.742221306,0.740607517,0
0.554250574,0.55899648,0.55710984,0.562120088,0.880159311,0.94604879,0.820060062,0.553446711,0.548057323,0.122061901,0.037758326,0.108785077,0
0.174538159,0.176693192,0.177786676,0.182959599,0.571922725,0.503773412,0.721157146,0.187753492,0.175629807,0.462078155,0.501225019,0.333855388,0
0.378803074,0.387195767,0.384597915,0.386333108,0.952330001,0.355021316,0.101756125,0.381408533,0.390077376,0.868999447,0.823229832,0.90067848,0
0.843381152,0.837892944,0.838534701,0.842132016,0.818983729,0.258712764,0.621284941,0.820798532,0.83017708,0.791588401,0.569315318,0.483269705,0
0.644390807,0.632256839,0.634477279,0.639349668,0.415636223,0.634692406,0.581918935,0.636216287,0.619938367,0.580925925,0.268130619,0.506918013,0
0.65090409,0.658777026,0.658053492,0.657209691,0.629566477,0.942973496,0.166993836,0.660178299,0.656805143,0.206415297,0.016433242,0.203859712,0
0.867064735,0.858552932,0.854770406,0.866096749,0.121777776,0.764699042,0.774037799,0.862472525,0.849955394,0.324525849,0.226652838,0.177846232,0
0.89422429,0.892032881,0.893117404,0.895289066,0.551340033,0.206108367,0.311887834,0.886670886,0.893748886,0.653671072,0.611957366,0.066928212,0
0.920051397,0.911593183,0.908621803,0.920612691,0.263144081,0.893357104,0.620715768,0.915539989,0.891364789,0.781421746,0.25306126,0.079751236,0
0.094865445,0.106662692,0.099012611,0.105994783,0.283543133,0.735555435,0.361775282,0.117675217,0.113772091,0.613648236,0.011266598,0.175268903,0
0.544274363,0.539037482,0.535845613,0.54183531,0.125707102,0.127945223,0.084173932,0.536586766,0.540324672,0.395370524,0.069880156,0.013988738,0
0.740715628,0.728752717,0.735197094,0.735139116,0.358198459,0.712842981,0.5248293,0.72804891,0.719179632,0.576628403,0.379871182,0.994646456,0
0.75713778,0.753196012,0.747575486,0.757732483,0.481395059,0.289366915,0.306550888,0.755411261,0.745173415,0.003793742,0.464863137,0.434892467,0
0.606882967,0.603664433,0.600410928,0.608528706,0.600364475,0.491422004,0.071084127,0.599047643,0.601300735,0.735630614,0.759221924,0.408299261,0
0.16682474,0.171833468,0.169008582,0.174831206,0.304866194,0.300243519,0.198353888,0.175935407,0.16454616,0.843983229,0.541554224,0.586707299,0
0.797643396,0.796012529,0.795093292,0.800396574,0.792266824,0.084056583,0.618944786,0.79455975,0.791170838,0.046059835,0.778978873,0.855355536,0
0.720311443,0.720780806,0.714090932,0.72376281,0.520966455,0.768627985,0.101170581,0.716556415,0.701990968,0.399450492,0.149763843,0.663411856,0
0.086149461,0.084468805,0.086298761,0.088665411,0.638063823,0.82873229,0.087246843,0.093921604,0.08192385,0.848772246,0.350323842,0.213925633,0
0.463934569,0.461303766,0.456564702,0.46338538,0.278139275,0.231986515,0.944299372,0.474598869,0.44937193,0.597134425,0.517550216,0.745085882,0
0.174016919,0.179400955,0.175042462,0.180410726,0.814155445,0.239646158,0.107315526,0.175467304,0.187355423,0.483386368,0.015545589,0.139998358,0
0.337564642,0.331730364,0.338680892,0.335508503,0.624285551,0.429978851,0.376007783,0.339437862,0.342108765,0.087033517,0.961032795,0.856597618,0
0.018074771,0.022505356,0.020965086,0.021912516,0.862370465,0.811516667,0.133218067,0.042629016,0.029945206,0.73721275,0.922901953,0.73306133,0
0.400435946,0.392143781,0.39523159,0.394027391,0.159941974,0.077264951,0.939544136,0.38883076,0.395612442,0.689277402,0.664201724,0.937079965,0
0.550026973,0.561635787,0.556123926,0.552044281,0.380663504,0.808758512,0.481170474,0.554555488,0.568192191,0.589741053,0.213401255,0.875229048,0
0.619753142,0.623509568,0.623147371,0.625908707,0.113004487,0.922777957,0.110913477,0.61889079,0.628715498,0.060417977,0.137830423,0.412968092,0
0.663673805,0.650602984,0.65509124,0.655332362,0.215520184,0.561534333,0.768992524,0.638537841,0.652860557,0.642751763,0.888348184,0.894339947,0
0.836525585,0.818097139,0.828225669,0.824661994,0.394548361,0.0603872,0.780969619,0.814556784,0.812510118,0.051646923,0.287751697,0.809911793,0
0.215514626,0.227532343,0.219399293,0.224125918,0.894605061,0.269562856,0.901452404,0.237140251,0.218953516,0.82217036,0.376591494,0.447300625,0
0.120505612,0.127710338,0.122919601,0.132560816,0.557048771,0.111385698,0.705794798,0.143383031,0.127560946,0.869294756,0.395685826,0.694997522,0
0.851775926,0.851777394,0.852625685,0.850856992,0.330376326,0.259292961,0.054477762,0.835740228,0.845101149,0.53088473,0.21312221,0.166548295,0
0.156647228,0.174926054,0.165886032,0.168560154,0.746915731,0.811829379,0.550360769,0.180498331,0.170539895,0.848449042,0.724711123,0.53438843,1
0.975035069,0.967800615,0.968142473,0.97118526,0.019666847,0.055663183,0.383992546,0.966822067,0.954990954,0.400774046,0.575115085,0.053602344,0
0.842774338,0.82829472,0.834301849,0.833547711,0.370091977,0.283834712,0.748745384,0.829557147,0.821574741,0.290025072,0.888937106,0.410939742,0
0.501012249,0.508436214,0.501884956,0.509077103,0.600841751,0.516977865,0.591001812,0.499033438,0.513918227,0.484100948,0.219411946,0.628185525,0
0.981698372,0.983044659,0.980644494,0.982548667,0.583246574,0.874092626,0.72535128,0.963224249,0.961347257,0.558781176,0.339514533,0.627562134,0
0.097393724,0.108546189,0.100383713,0.107946712,0.607568237,0.249990917,0.180278401,0.123701401,0.109549055,0.766467554,0.49474487,0.370411906,0
0.303143239,0.312366013,0.303158343,0.311756637,0.211493459,0.778372227,0.43705447,0.308194296,0.314214888,0.602068967,0.472329821,0.088149498,0
0.638400445,0.631990684,0.634487517,0.637789,0.337077447,0.583600757,0.43208492,0.632369613,0.628229608,0.85586763,0.98184786,0.641058671,0
0.350098149,0.350959698,0.344388688,0.353577645,0.931590254,0.676407479,0.981273868,0.345012384,0.344297053,0.935844305,0.596258213,0.084706752,0
0.9286339,0.925708372,0.921487331,0.925345908,0.974002225,0.861819454,0.018850979,0.91378758,0.922992651,0.521994693,0.41032286,0.234335422,0
0.065633747,0.08597283,0.076156052,0.080213226,0.312035528,0.026409037,0.816246443,0.086539172,0.092333868,0.717684829,0.285211988,0.803386214,1
0.549561747,0.552193805,0.544842136,0.554335132,0.644515705,0.529761461,0.096897745,0.557881112,0.558860309,0.481514059,0.577441439,0.436695209,0
0.591028372,0.596705897,0.592396508,0.593142302,0.241290802,0.747257138,0.080154443,0.60002761,0.60218147,0.906082502,0.54668553,0.99990909,0
0.652908419,0.642128876,0.645764579,0.645658808,0.368528363,0.884655432,0.328096747,0.631693119,0.63607346,0.030503008,0.508129627,0.770354743,0
0.255729763,0.254469171,0.25606518,0.259925953,0.792353291,0.132694877,0.700903467,0.249497647,0.258743619,0.718618693,0.943982815,0.405209258,0
0.364661989,0.368893604,0.366103481,0.375622783,0.501184341,0.341466677,0.678569938,0.371543002,0.36300922,0.496338392,0.504268766,0.109812161,0
0.843916974,0.829154547,0.836944439,0.838568038,0.849611107,0.078552759,0.627974901,0.816648942,0.808734523,0.061106284,0.228014659,0.429210171,0
0.194988453,0.20538446,0.195418686,0.202353017,0.628751545,0.834983045,0.774730514,0.200106744,0.199018524,0.745697693,0.155903846,0.13662784,0
0.827099348,0.815514686,0.821690101,0.823147494,0.628932492,0.857416851,0.232242688,0.804915612,0.808432217,0.392814418,0.909852633,0.690020119,0
0.562809232,0.569134187,0.563961955,0.568389877,0.033864802,0.483610124,0.633942164,0.561990129,0.567933584,0.527214277,0.99805548,0.105013468,0
0.762399993,0.764842987,0.76201006,0.767895777,0.749687051,0.02078829,0.6381377,0.765297309,0.755211956,0.712815317,0.592420989,0.943438787,0
0.713805563,0.708866835,0.706042954,0.718879456,0.977893395,0.102196742,0.654445129,0.714597031,0.712083562,0.25205358,0.727266786,0.389792738,0
0.207560876,0.206572843,0.205246034,0.208917115,0.473032916,0.624392606,0.594528485,0.206783022,0.197103339,0.28831358,0.420529142,0.032637813,0
0.568968356,0.57161876,0.570193066,0.573189006,0.158570349,0.982678299,0.221381226,0.564615366,0.555875687,0.356651809,0.861984059,0.828711791,0
0.867966667,0.872660936,0.86973068,0.867678944,0.977004499,0.838913309,0.914559444,0.863952544,0.853007249,0.747626706,0.346716584,0.351432639,0
0.432231662,0.437227664,0.432269288,0.442104188,0.290122075,0.797968633,0.976301,0.431538688,0.431516605,0.98183932,0.019120381,0.670029812,0
0.966863356,0.946014893,0.954510957,0.955270236,0.409199465,0.41799018,0.689316563,0.949350175,0.935160689,0.362952327,0.038028518,0.86344272,0
0.452336435,0.442088844,0.450710149,0.444828254,0.077353127,0.985271544,0.444067263,0.438012442,0.435222638,0.610800942,0.825754392,0.058806186,0
0.142815984,0.146633646,0.144987431,0.152254599,0.110825071,0.825021127,0.537232379,0.144505854,0.154405122,0.324038078,0.420869503,0.015698167,0
0.389537554,0.385006684,0.385005747,0.386873651,0.21655859,0.335667462,0.108164157,0.389527338,0.375647934,0.876801519,0.96794272,0.14156929,0
0.951970614,0.950462144,0.950807288,0.953740397,0.548473785,0.748534048,0.3633366,0.943888998,0.948387934,0.935527163,0.417667032,0.235563023,0
0.319803224,0.332652048,0.327696205,0.330976171,0.557797337,0.432544219,0.976430801,0.339958388,0.325388022,0.189603373,0.946164005,0.524180346,0
0.868341784,0.855062793,0.859641124,0.862827351,0.606254119,0.660492638,0.547769981,0.860585569,0.837052805,0.654100636,0.470597537,0.961090429,0
0.881498173,0.869576692,0.872910863,0.873977467,0.583826253,0.970112106,0.560682755,0.85938294,0.868073524,0.905967826,0.721843272,0.545118377,0
0.350277858,0.347580506,0.348309451,0.353301781,0.495242329,0.246460064,0.954263453,0.348067203,0.34786371,0.474982532,0.293219934,0.859416691,0
0.083270502,0.10275627,0.09115975,0.094481026,0.802117684,0.795048407,0.886598502,0.107304946,0.097424424,0.335330455,0.548963483,0.199609844,1
0.724759326,0.720536244,0.718763437,0.726584426,0.933924604,0.590406471,0.568776285,0.720471101,0.702690208,0.905671188,0.325571983,0.893208057,0
0.31159226,0.320000724,0.313199212,0.323036147,0.269756625,0.950027782,0.268876741,0.326876358,0.312770034,0.257854773,0.677037811,0.714697527,0
0.783142193,0.775531933,0.774615413,0.784500519,0.130182751,0.13446412,0.116729024,0.772036065,0.757158458,0.207082224,0.227783569,0.950003286,0
0.442773372,0.447749036,0.444967819,0.446427604,0.425089512,0.71975054,0.863882567,0.44646662,0.435246711,0.880555604,0.357928806,0.873583786,0
0.485397796,0.483458728,0.47761418,0.491089144,0.026406816,0.037147272,0.920355426,0.48302534,0.469300059,0.633614502,0.634048034,0.850372332,0
0.778126511,0.768769072,0.768278078,0.774395264,0.883341525,0.246561996,0.494301615,0.771731814,0.763195618,0.185021626,0.303675647,0.073107609,0
0.382464126,0.388820167,0.380047521,0.386793879,0.239700212,0.320868153,0.09433318,0.394526241,0.392983052,0.642874363,0.27914427,0.673950024,0
0.443246008,0.447233885,0.438340695,0.452880736,0.549304386,0.432277041,0.606306414,0.454412267,0.442049771,0.876231258,0.380400871,0.307590295,0
0.376289449,0.374434988,0.371774716,0.379807966,0.115083385,0.9653579,0.367404461,0.372427759,0.381209413,0.089282419,0.621769037,0.25842017,0
0.367436893,0.36224451,0.368314675,0.368836582,0.553265272,0.067597616,0.157682032,0.375707169,0.360383542,0.256675278,0.333183312,0.453223983,0
0.526089592,0.522853569,0.519613432,0.530456262,0.038978455,0.168986048,0.919406748,0.512255876,0.517626501,0.604214347,0.43455455,0.867394668,0
0.809025632,0.800852382,0.801835104,0.810931722,0.76882424,0.203052751,0.239317793,0.798486494,0.785265241,0.114965753,0.020867643,0.089772574,0
0.361863051,0.368519823,0.35954457,0.368838495,0.955447329,0.424017415,0.711304124,0.379484091,0.371241185,0.90546874,0.700123218,0.924302744,0
0.524397238,0.534557095,0.530632073,0.528149588,0.306973016,0.060695609,0.429356869,0.543694686,0.528581968,0.592954053,0.811938993,0.858135025,0
0.670912913,0.65643211,0.667869246,0.661498228,0.258209387,0.965477478,0.828131264,0.650151205,0.64106247,0.584988353,0.827263559,0.279883991,0
0.269507036,0.26872623,0.266481396,0.269564186,0.447998211,0.559881743,0.700971516,0.273100787,0.271765118,0.055866359,0.549630753,0.33938667,0
0.277592772,0.275416105,0.278582935,0.282049294,0.619984568,0.813334376,0.122961255,0.269463922,0.274731904,0.421305014,0.424976482,0.050708295,0
0.933675957,0.924956231,0.927416125,0.934262828,0.188954151,0.7725431,0.449602492,0.924916664,0.907639991,0.194903268,0.186011366,0.729711486,0
0.723735689,0.717749537,0.717082371,0.725648735,0.80332708,0.660862129,0.259669105,0.705634322,0.717011764,0.808541516,0.656059797,0.171788401,0
0.577344759,0.581828199,0.576155566,0.584078608,0.198526929,0.904463156,0.713728487,0.579555731,0.587002222,0.336115897,0.576785603,0.295388803,0
0.647898877,0.638958968,0.642847453,0.647865749,0.005457727,0.90243731,0.544734784,0.649123515,0.629221274,0.403024431,0.429865563,0.398002639,0
0.02929642,0.042260873,0.035779753,0.042606726,0.524257223,0.12777218,0.340108442,0.0618895,0.05052369,0.640661646,0.61479536,0.40663336,0
0.618273079,0.625665754,0.619358584,0.619926069,0.115138109,0.901981866,0.329381146,0.620214718,0.623378732,0.717430641,0.954480731,0.80165739,0
0.509647055,0.520029541,0.51487003,0.512089194,0.698253123,0.523918615,0.114283183,0.514016073,0.506419287,0.789992406,0.135784738,0.495042908,0
0.545898518,0.55667943,0.550856764,0.553876523,0.167460726,0.268079708,0.213675695,0.550644672,0.554976757,0.174842649,0.964868942,0.05562901,0
0.359517876,0.369762843,0.362021022,0.36524718,0.817400106,0.608533863,0.713610194,0.37764091,0.358234044,0.262537485,0.570325721,0.600612277,0
0.081486217,0.100951718,0.095108182,0.091495445,0.47037237,0.280914477,0.609988301,0.114868403,0.114528943,0.092362447,0.832170836,0.306832491,1
0.193384446,0.194015495,0.192296445,0.198348237,0.566286418,0.479032357,0.355532119,0.193954052,0.20026476,0.856463461,0.993963658,0.339892965,0
0.95101264,0.934464104,0.939597025,0.945435774,0.186576748,0.816485539,0.83633076,0.921045628,0.91925036,0.315423105,0.928672385,0.20667574,0
0.408808101,0.399231167,0.406304273,0.400393372,0.146677881,0.032191756,0.484423813,0.397878039,0.407079484,0.126125538,0.399218318,0.11171581,0
0.466808745,0.473123654,0.465822685,0.472120093,0.631303879,0.183093144,0.794625109,0.473017312,0.473394443,0.311341021,0.457885407,0.256200615,0
0.052713651,0.073567549,0.062809074,0.062002673,0.25545527,0.956639999,0.781363411,0.092601183,0.069709472,0.057134861,0.605963843,0.876960918,1
0.037565638,0.040379326,0.03920639,0.043062745,0.38592604,0.445120537,0.848221004,0.03864484,0.03926924,0.836598716,0.63808025,0.871861444,0
0.717380695,0.716602321,0.712861796,0.720748773,0.479453796,0.303336662,0.84999479,0.716840861,0.715104427,0.287022163,0.228208572,0.945190009,0
0.538241252,0.543991038,0.537876843,0.545466966,0.229627108,0.923334576,0.679186571,0.552841106,0.543748128,0.350061849,0.948023881,0.034202885,0
0.50884393,0.519658107,0.511543542,0.511084017,0.795442542,0.911268116,0.749588316,0.525644249,0.516271165,0.940360587,0.828116141,0.900631188,0
0.243184383,0.252835383,0.245817303,0.254918414,0.939449562,0.044237066,0.777087975,0.251674045,0.248713412,0.189311952,0.130216635,0.361549913,0
0.744958086,0.751744418,0.751331557,0.750644149,0.431895684,0.362494501,0.168987332,0.747445806,0.752757706,0.203962856,0.991542193,0.648652181,0
0.168274411,0.172140071,0.170690955,0.175425395,0.917572562,0.912875965,0.300148866,0.1891478,0.174335476,0.560467855,0.99626556,0.619897739,0
0.189978955,0.193506958,0.187555527,0.197924658,0.88270544,0.179775894,0.104029979,0.191035445,0.206246438,0.972298571,0.354360228,0.17170051,0
0.460836005,0.463270232,0.458698134,0.469151331,0.166037896,0.578244824,0.189211029,0.476658728,0.463455644,0.901199429,0.84845384,0.172102191,0
0.286352404,0.288631651,0.28728804,0.291735113,0.17337294,0.320791631,0.778468833,0.285041726,0.296866851,0.592889283,0.260649617,0.213392773,0
0.247524109,0.24128801,0.24564606,0.246095572,0.477409612,0.736607633,0.94739003,0.238559235,0.247519901,0.812244064,0.160116717,0.268800296,0
0.645415737,0.648503784,0.648033063,0.649842209,0.525863891,0.158264921,0.673756288,0.654216293,0.647019034,0.48761859,0.854601314,0.369464254,0
0.651151524,0.654604412,0.653971722,0.658290459,0.3411282,0.596085721,0.886291851,0.660574072,0.642467737,0.434622112,0.561286508,0.455058951,0
0.824747879,0.824355512,0.820078737,0.825027055,0.312918196,0,0.317891014,0.808155442,0.8213658,0.400457627,0.06139311,0.359146094,0
0.417819755,0.416333172,0.412648655,0.424012086,0.431369788,0.252572684,0.846016355,0.410934938,0.410952801,0.454524688,0.832782196,0.589360186,0
0.073094943,0.083351552,0.072313407,0.087745121,0.690493333,0.162167926,0.33871235,0.102946912,0.086976639,0.706937627,0.383515214,0.157155781,0
0.273735218,0.275709765,0.269945985,0.278123873,0.084380659,0.209836703,0.894415583,0.275621472,0.269431296,0.821481119,0.168860464,0.932476118,0
0.980281994,0.958662272,0.972703445,0.968282548,0.710596952,0.860477006,0.79823889,0.939320542,0.951949439,0.576001561,0.527227755,0.837387658,0
0.596422266,0.596419433,0.595480481,0.603370438,0.926264826,0.914851037,0.983897965,0.589693937,0.579910775,0.868964255,0.470223609,0.051804892,0
0.709934143,0.696758078,0.699483342,0.702807536,0.763524017,0.755075042,0.827482732,0.699704335,0.695281358,0.638711444,0.803663933,0.461632388,0
0.007348355,0.00819546,0.00991959,0.012664986,0.191668666,0.590138662,0.398170573,0.028433726,0.012032897,0.802748837,0.478809245,0.814793869,0
0.518346471,0.524744832,0.520454407,0.525703448,0.087468353,0.230863952,0.109873411,0.516992643,0.518212049,0.68961592,0.664317049,0.352487801,0
0.037528055,0.036000834,0.038208427,0.037640186,0.490385538,0.27473183,0.874510408,0.039100406,0.040342894,0.773795656,0.353948401,0.42347248,0
0.569385955,0.579667786,0.576362964,0.572491938,0.956431999,0.309902642,0.571252317,0.577758868,0.566719252,0.01902553,0.10949685,0.995892558,0
0.921029962,0.912899055,0.914880462,0.918711048,0.819079073,0.77705044,0.858369492,0.912090643,0.912007069,0.867238233,0.043337658,0.755605768,0
0.968692254,0.970983642,0.967723678,0.967539229,0.562741995,0.252893259,0.387083395,0.96693175,0.957426186,0.88595335,0.320593218,0.276992403,0
0.540699986,0.529550186,0.532926904,0.535475202,0.142971062,0.973447904,0.028695762,0.525846437,0.525958854,0.84132743,0.668684584,0.565310534,0
0.458327901,0.461807466,0.453028776,0.462794727,0.713851876,0.796509838,0.05217674,0.453106355,0.46155243,0.730166106,0.010609399,0.802810612,0
0.945283336,0.932571127,0.934124546,0.94291798,0.813017754,0.999778012,0.670617479,0.919499667,0.925725538,0.78753634,0.248980587,0.280297509,0
0.673796267,0.679008213,0.674404465,0.679631752,0.935094095,0.459201695,0.114258747,0.669902126,0.681279247,0.181206388,0.151425906,0.076125323,0
0.064906725,0.071397907,0.06553424,0.07293589,0.612126792,0.589360263,0.745624518,0.068949287,0.072428447,0.047598536,0.462467237,0.329856001,0
0.465850885,0.461263958,0.461873439,0.46709757,0.514472018,0.280412387,0.419415849,0.474390739,0.468218176,0.289729439,0.746416377,0.882686995,0
